BatchFileName,PoliceServiceType,PoliceService,OPP_PoliceService,IncidentNumber,Date,ApproximateTimeForceApplied,LocationType_ResidentialBuilding,LocationType_NonResidentialBuilding,LocationType_MotorVehicle,LocationType_OpenSpace,LocationType_PublicTransportation,ReportType,TypeTeam,NumberTeam,Attire,AssignmentType,IncidentType,HumaneDestructionAnimal_Distance,HumaneDestructionAnimal_Handgun,HumaneDestructionAnimal_Rifle,HumaneDestructionAnimal_Shotgun,HumaneDestructionAnimal_NumberRoundsDischarged,InteractionType,NumberIndividuals,NumberOtherOfficers,OfficerInvolvedInjuries_PhysicalInjuries,OfficerInvolvedInjuries_Treatment_No,OfficerInvolvedInjuries_Treatment_FirstAid,OfficerInvolvedInjuries_Treatment_MedicalPersonnelScene,OfficerInvolvedInjuries_Treatment_AdmissionMedicalFacility,OfficerInvolvedInjuries_Treatment_MedicalFacility,OfficerInvolvedInjuries_Treatment_Unknown,OfficerInvolvedInjuries_Treatment_Other,NoInteractionIndividual_ReasonUseOfForce_EffectArrest,NoInteractionIndividual_ReasonUseOfForce_PreventOffence,NoInteractionIndividual_ReasonUseOfForce_PreventEscape,NoInteractionIndividual_ReasonUseOfForce_ProtectOtherOfficers,NoInteractionIndividual_ReasonUseOfForce_ProtectPublic,NoInteractionIndividual_ReasonUseOfForce_ProtectSelf,NoInteractionIndividual_ReasonUseOfForce_ProtectIndividual,NoInteractionIndividual_ReasonUseOfForce_Unintentional,NoInteractionIndividual_ReasonUseOfForce_Other,NoInteractionIndividual_TypeForceUsed_CEW_Check,NoInteractionIndividual_TypeForceUsed_CEW_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Check,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Drawn,NoInteractionIndividual_TypeForceUsed_Firearm_Handgun_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_Rifle_Check,NoInteractionIndividual_TypeForceUsed_Firearm_Rifle_Discharged,NoInteractionIndividual_TypeForceUsed_Firearm_ShotgunLethal_Check,NoInteractionIndividual_TypeForceUsed_Firearm_ShotgunLethal_Discharged,NoIndividualAnimalOnly_ReasonUseOfForce_EffectArrest,NoIndividualAnimalOnly_ReasonUseOfForce_PreventOffence,NoIndividualAnimalOnly_ReasonUseOfForce_PreventEscape,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectOtherOfficers,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectPublic,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectSelf,NoIndividualAnimalOnly_ReasonUseOfForce_ProtectIndividual,NoIndividualAnimalOnly_ReasonUseOfForce_Unintentional,NoIndividualAnimalOnly_ReasonUseOfForce_Other,NoIndividualAnimalOnly_TypeForceUsed_CEW,NoIndividualAnimalOnly_TypeForceUsed_Firearm,Inclusion_SOLGEN_ARA_Analysis
458307476,Municipal Police,Greater Sudbury,,SUD-563700,2023-03-17,15:35,1,,,,,Team,Other,2,Uniform,Containment,Weapon(s),,,,,,Interaction with Individual(s),1,1,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
372410460,Municipal Police,Ottawa,,OTT-324860,2023-03-16,17:05,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
125954963,Municipal Police,Ottawa,,OTT-896562,2023-03-13,22:23,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Person Stop,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
808597977,Municipal Police,Toronto,,TOR-138743,2023-03-08,08:08,1,,,,,Team,Tactical Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),4,11,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
634926264,Municipal Police,Toronto,,TOR-585137,2023-03-08,22:33,,,1,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
605547467,Municipal Police,Toronto,,TOR-184060,2023-02-20,18:23,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Other Federal/Provincial Statutes (e.g., LLA)",,,,,,Interaction with Individual(s),2,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
843199806,Municipal Police,Toronto,,TOR-352234,2023-03-03,22:02,1,,,,,Team,Hostage Rescue Team,9,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,9,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
345578951,Municipal Police,Toronto,,TOR-680544,2023-02-08,13:40,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Traffic (e.g., RIDE, vehicle collision)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
871534007,Municipal Police,Toronto,,TOR-390287,2023-03-05,10:24,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
127776241,Municipal Police,Toronto,,TOR-390287,2023-03-05,10:25,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
664148830,Municipal Police,Toronto,,TOR-632564,2023-02-28,19:10,1,,,,,Individual,"",,Non-Uniform,"Guns and Gangs, ROPE, Other Specialized Units","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
961574301,Municipal Police,Sault Ste. Marie,,SSM-753732,2023-03-06,19:45,1,,,,,Team,Tactical Team,3,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
836910414,Municipal Police,Sault Ste. Marie,,SSM-530773,2023-03-07,15:35,1,,,,,Team,Tactical Team,5,Uniform,Tactical,Weapon(s),,,,,,Interaction with Individual(s),3,4,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
931013413,Municipal Police,Toronto,,TOR-955501,2023-03-08,19:48,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
971953313,Municipal Police,Toronto,,TOR-400433,2023-03-13,05:41,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),4,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
211472961,Municipal Police,Toronto,,TOR-400433,2023-03-13,05:40,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),4,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
859950021,Municipal Police,Toronto,,TOR-827088,2023-03-13,22:35,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
351756272,Municipal Police,Toronto,,TOR-400433,2023-03-13,05:40,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),4,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
778878453,Municipal Police,Sault Ste. Marie,,SSM-442691,2023-03-13,18:55,1,,,,,Team,Tactical Team,7,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,7,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
160844827,Municipal Police,Sault Ste. Marie,,SSM-972169,2023-03-20,11:07,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
629891365,Municipal Police,Toronto,,TOR-564178,2023-01-31,15:00,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
889617223,Municipal Police,Toronto,,TOR-654419,2023-01-15,04:42,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),3,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
296753846,Municipal Police,Chatham-Kent,,CHK-228277,2023-03-18,17:39,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
891397305,Municipal Police,Toronto,,TOR-849459,2023-02-26,16:40,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
712312917,Municipal Police,Chatham-Kent,,CHK-783469,2023-03-22,16:43,,,,,1,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
801956246,Municipal Police,Toronto,,TOR-827088,2023-03-13,22:35,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
631387736,Municipal Police,Toronto,,TOR-891245,2023-03-12,03:41,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),4,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
808950229,Municipal Police,Toronto,,TOR-756988,2023-02-11,15:20,,,,1,,Individual,"",,Non-Uniform,Other,Property Crime,,,,,,Interaction with Individual(s),2,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
670653833,Municipal Police,Toronto,,TOR-955501,2023-03-08,20:00,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
126107013,Municipal Police,Toronto,,TOR-949475,2023-03-09,13:21,,,,1,,Individual,"",,Uniform,Canine,Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
443713818,Municipal Police,Toronto,,TOR-955534,2023-02-27,15:10,,1,,,,Individual,"",,Non-Uniform,"Guns and Gangs, ROPE, Other Specialized Units",Weapon(s),,,,,,Interaction with Individual(s),1,7,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
348124922,Municipal Police,Toronto,,TOR-104115,2023-03-09,05:00,1,,,,,Team,Tactical Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),3,5,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
360596253,Municipal Police,Ottawa,,OTT-504485,2023-03-22,12:38,,,,1,,Individual,"",,Non-Uniform,Drugs,"Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),2,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
227376480,Municipal Police,Windsor,,WIN-465903,2023-03-14,19:00,1,,,,,Team,Tactical Team,13,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),2,8,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
846541828,Municipal Police,Toronto,,TOR-510338,2023-01-27,20:49,,,,,1,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)",Weapon(s),,,,,,Interaction with Individual(s),2,6,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
391203328,Municipal Police,Chatham-Kent,,CHK-783469,2023-03-22,16:43,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
762489613,Municipal Police,Chatham-Kent,,CHK-783469,2023-03-22,16:43,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
464727004,Municipal Police,Chatham-Kent,,CHK-783469,2023-03-23,16:46,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
572909773,Municipal Police,Toronto,,TOR-901182,2023-03-01,15:40,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
857298060,Municipal Police,Ottawa,,OTT-385210,2023-03-08,15:15,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
826517627,Municipal Police,Durham Regional,,DUR-942205,2023-01-08,19:18,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
885752167,Municipal Police,Durham Regional,,DUR-540899,2023-03-08,19:57,1,,,,,Team,Hostage Rescue Team,6,Uniform,Targeted Community Response Units/Hostage Rescue,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,6,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
258592979,Municipal Police,Durham Regional,,DUR-978465,2023-02-22,05:10,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
762726906,Municipal Police,Toronto,,TOR-124251,2023-03-15,15:30,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,9,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
469143776,Municipal Police,Sault Ste. Marie,,SSM-972169,2023-03-20,11:00,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
879683424,Municipal Police,Sault Ste. Marie,,SSM-804899,2023-03-20,20:10,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
889407365,Municipal Police,Toronto,,TOR-549401,2023-02-13,14:15,,1,,,,Individual,"",,Non-Uniform,"Guns and Gangs, ROPE, Other Specialized Units","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
800027666,Municipal Police,Toronto,,TOR-128452,2023-02-18,12:07,,1,,,,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)","Investigation (follow-up, ongoing)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
739905043,Municipal Police,Toronto,,TOR-989531,2023-03-21,16:17,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
627825240,Municipal Police,Toronto,,TOR-287499,2023-03-05,18:09,,1,,,,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)",Stolen Vehicle,,,,,,Interaction with Individual(s),2,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
558924129,Municipal Police,Sault Ste. Marie,,SSM-834868,2023-03-18,19:15,1,,,,,Team,Tactical Team,3,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),2,2,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
645005163,Municipal Police,Toronto,,TOR-766661,2023-02-14,20:48,,,,1,,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),2,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
455168932,Municipal Police,Thunder Bay,,THB-272293,2023-03-15,16:56,1,,,,,Team,Tactical Team,10,Uniform,Drugs,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),6,7,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
778831345,Municipal Police,Toronto,,TOR-805216,2023-02-28,21:26,,,,1,,Individual,"",,Non-Uniform,"Guns and Gangs, ROPE, Other Specialized Units","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
908792182,Municipal Police,Toronto,,TOR-654419,2023-01-15,04:40,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,6,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
975600467,Municipal Police,London,,LON-158651,2023-03-08,07:01,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
182537795,Municipal Police,Toronto,,TOR-645506,2023-03-13,23:07,,,,1,,Individual,"",,Non-Uniform,"Investigations (CIB, Major Crime)","Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
789319698,Municipal Police,Gananoque,,GAN-695175,2023-03-15,17:20,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Property Crime,,,,,,Interaction with Individual(s),1,0,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
340390051,Municipal Police,Kingston,,KIN-733952,2023-01-28,09:18,,,,,1,Team,Other,3,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
451100609,Municipal Police,Kingston,,KIN-551771,2023-02-18,16:13,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,Yes,,,,,1,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
498183919,Municipal Police,Kingston,,KIN-314582,2023-03-08,18:43,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
956275889,Municipal Police,Chatham-Kent,,CHK-783469,2023-03-22,16:45,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
400203400,Municipal Police,Ottawa,,OTT-929310,2023-03-24,18:40,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
232134063,Municipal Police,Ottawa,,OTT-394184,2023-03-26,03:28,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
727558131,Municipal Police,Ottawa,,OTT-378222,2023-03-15,10:07,,,1,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,3,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
362100617,Municipal Police,Thunder Bay,,THB-627997,2023-03-01,16:55,1,,,,,Team,Hostage Rescue Team,12,Uniform,Tactical,"Executing Warrant (e.g., DNA, arrest, search)",,,,,,Interaction with Individual(s),4,15,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
999890157,Municipal Police,Ottawa,,OTT-378222,2023-03-15,10:30,,,,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Stolen Vehicle,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
453637306,Municipal Police,Windsor,,WIN-374489,2023-01-15,21:37,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,2,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
516841504,Municipal Police,Windsor,,WIN-233708,2023-01-16,16:47,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,10,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
429283376,Municipal Police,Thunder Bay,,THB-264104,2023-03-18,21:45,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Violent Crime (including Intimate Partner Violence),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
812575765,Municipal Police,Thunder Bay,,THB-415248,2023-01-28,16:23,1,,,,,Team,Hostage Rescue Team,4,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,3,"",,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
758514238,Municipal Police,Windsor,,WIN-233708,2023-01-16,16:48,1,,,,,Individual,"",,Uniform,Containment,Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
609097997,Municipal Police,London,,LON-753452,2023-03-12,23:44,,,1,1,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,4,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
218301399,Municipal Police,Windsor,,WIN-233708,2023-01-16,16:48,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
233750033,Municipal Police,Windsor,,WIN-233708,2023-01-16,16:48,1,,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Barricaded Individual/Disturbance/Individual in Crisis/Wellness/Safety Check,,,,,,Interaction with Individual(s),1,5,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
195621534,Municipal Police,London,,LON-656504,2023-03-01,04:58,,1,,,,Individual,"",,Uniform,"Patrol (e.g., general, foot, bicycle, ATV, snowmobile) ",Weapon(s),,,,,,Interaction with Individual(s),1,1,No,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"",,,,,"",Yes
